column,row,site,lat,lon,year,month,date,aqua_day,flag,aqua_night,flag,terra_day,flag,terra_night,flag,lstAvg
584,732,52908,35.13,93.05,2019,10,16,3.0,2,-12.029999999999973,1,-2.2099999999999795,1,-12.369999999999948,1,-5.902499999999975
949,165,55248,32.09,84.25,2019,10,16,31.29000000000002,1,-9.629999999999995,1,29.0,2,-3.0,2,11.915000000000006
1045,1038,55299,31.29,92.04,2019,10,16,19.0,2,-9.549999999999955,1,9.0,2,-7.1299999999999955,1,2.8300000000000125
1179,18,55437,30.17,81.15,2019,10,16,21.0,2,-8.369999999999948,1,22.0,2,-5.109999999999957,1,7.380000000000024
1165,1035,55493,30.29,91.06,2019,10,16,-9.0,2,-7.0,2,13.53000000000003,1,-7.389999999999986,1,-2.464999999999989
704,764,56004,34.13,92.26,2019,10,16,6.330000000000041,1,-11.849999999999966,1,10.0,2,-11.25,1,-1.6924999999999812
710,1090,56021,34.08,95.49,2019,10,16,7.0,2,-14.92999999999995,1,-0.20999999999997954,1,-14.269999999999982,1,-5.602499999999978
185,358,52602,38.45,93.2,2019,10,17,18.590000000000032,1,-5.269999999999982,1,15.430000000000007,1,-1.0,2,6.937500000000014
422,612,52707,36.48,93.41,2019,10,17,24.010000000000048,1,-4.7099999999999795,1,19.130000000000052,1,-8.0,2,7.60750000000003
449,749,52818,36.25,94.55,2019,10,17,20.130000000000052,1,-2.0499999999999545,1,14.850000000000023,1,-4.0,2,7.23250000000003
448,914,52825,36.26,96.26,2019,10,17,24.210000000000036,1,-0.6899999999999977,1,18.53000000000003,1,-2.0,2,10.012500000000017
458,1098,52836,36.18,98.06,2019,10,17,7.8700000000000045,1,-5.189999999999998,1,3.830000000000041,1,-5.0,2,0.37750000000001194
584,732,52908,35.13,93.05,2019,10,17,5.490000000000009,1,-12.20999999999998,1,4.550000000000011,1,-11.0,2,-3.2924999999999898
949,165,55248,32.09,84.25,2019,10,17,33.0,2,-5.569999999999993,1,30.210000000000036,1,-2.4499999999999886,1,13.797500000000014
1045,1038,55299,31.29,92.04,2019,10,17,18.690000000000055,1,-7.0,2,8.250000000000057,1,-1.4640902072038289,3,4.618977448199071
1179,18,55437,30.17,81.15,2019,10,17,21.950000000000045,1,-9.449999999999989,1,23.05000000000001,1,-6.0,2,7.387500000000017
1165,1035,55493,30.29,91.06,2019,10,17,-4.349999999999966,1,-8.009999999999991,1,3.07000000000005,1,-11.0,2,-5.072499999999977
704,764,56004,34.13,92.26,2019,10,17,16.33000000000004,1,-10.309999999999945,1,12.970000000000027,1,-9.0,2,2.4975000000000307
710,1090,56021,34.08,95.49,2019,10,17,6.090000000000032,1,-11.809999999999945,1,4.230000000000018,1,-11.0,2,-3.122499999999974
185,358,52602,38.45,93.2,2019,10,18,11.490000000000009,1,-9.549999999999955,1,12.510000000000048,1,-2.0,2,3.1125000000000256
422,612,52707,36.48,93.41,2019,10,18,27.49000000000001,1,-5.0,2,24.190000000000055,1,-11.0,2,8.920000000000016
449,749,52818,36.25,94.55,2019,10,18,24.010000000000048,1,-2.0,2,24.850000000000023,1,-4.0,2,10.715000000000018
448,914,52825,36.26,96.26,2019,10,18,30.53000000000003,1,1.670000000000016,1,25.110000000000014,1,-4.0,2,13.327500000000015
458,1098,52836,36.18,98.06,2019,10,18,11.210000000000036,1,-13.789999999999964,1,11.610000000000014,1,-4.0,2,1.2575000000000216
584,732,52908,35.13,93.05,2019,10,18,7.050000000000011,1,-12.0,2,6.57000000000005,1,-10.0,2,-2.0949999999999847
949,165,55248,32.09,84.25,2019,10,18,24.59054297656573,3,-6.0,2,24.53000000000003,1,-4.289999999999964,1,9.707635744141449
1045,1038,55299,31.29,92.04,2019,10,18,20.442486084766074,3,-6.089999999999975,1,13.094331008392743,3,-12.945284708686133,3,3.625383096118177
1179,18,55437,30.17,81.15,2019,10,18,22.010000000000048,1,-12.20999999999998,1,17.510000000000048,1,-7.289999999999964,1,5.005000000000038
1165,1035,55493,30.29,91.06,2019,10,18,1.2700000000000387,1,-6.829999999999984,1,7.430000000000007,1,-16.156797599391496,3,-3.5716993998478586
704,764,56004,34.13,92.26,2019,10,18,1.670000000000016,1,-7.189999999999998,1,13.450000000000045,1,-8.0,2,-0.017499999999984084
710,1090,56021,34.08,95.49,2019,10,18,5.170000000000016,1,-8.229999999999961,1,9.930000000000007,1,-9.369999999999948,1,-0.6249999999999716
185,358,52602,38.45,93.2,2019,10,19,15.810000000000002,1,-8.289999999999964,1,11.870000000000005,1,-5.0,2,3.597500000000011
422,612,52707,36.48,93.41,2019,10,19,17.130000000000052,1,-5.289999999999964,1,21.77000000000004,1,-14.589999999999975,1,4.755000000000038
449,749,52818,36.25,94.55,2019,10,19,21.0,2,-3.2099999999999795,1,4.850000000000023,1,-4.75,1,4.472500000000011
448,914,52825,36.26,96.26,2019,10,19,13.130000000000052,1,-0.3499999999999659,1,21.0,2,-5.509999999999991,1,7.067500000000024
458,1098,52836,36.18,98.06,2019,10,19,6.890000000000043,1,-7.289999999999964,1,13.0,2,-4.029999999999973,1,2.1425000000000267
584,732,52908,35.13,93.05,2019,10,19,6.910000000000025,1,-13.529999999999973,1,1.2300000000000182,1,-10.489999999999952,1,-3.9699999999999704
949,165,55248,32.09,84.25,2019,10,19,22.169526578274514,3,-7.269999999999982,1,27.79000000000002,1,-12.46999999999997,1,7.5548816445686455
1045,1038,55299,31.29,92.04,2019,10,19,7.840350075122927,3,-5.789999999999964,1,8.521393296302392,3,-19.225485039396844,3,-2.163435416992872
1179,18,55437,30.17,81.15,2019,10,19,21.0,2,-11.0,2,17.590000000000032,1,-7.0,2,5.147500000000008
1165,1035,55493,30.29,91.06,2019,10,19,6.0,2,-7.789999999999964,1,11.0,2,-7.2160309161542315,3,0.4984922709614512
704,764,56004,34.13,92.26,2019,10,19,13.970000000000027,1,-9.629999999999995,1,13.730000000000018,1,-6.96999999999997,1,2.77500000000002
710,1090,56021,34.08,95.49,2019,10,19,0.5100000000000477,1,-10.169999999999959,1,5.0,2,-6.609999999999957,1,-2.817499999999967
185,358,52602,38.45,93.2,2019,10,20,17.310000000000002,1,-6.0,2,10.590000000000032,1,-3.9499999999999886,1,4.487500000000011
422,612,52707,36.48,93.41,2019,10,20,6.930000000000007,1,-5.609999999999957,1,11.470000000000027,1,-18.94999999999996,1,-1.5399999999999707
449,749,52818,36.25,94.55,2019,10,20,19.0,2,-3.2299999999999613,1,13.850000000000023,1,-4.0,2,6.405000000000015
448,914,52825,36.26,96.26,2019,10,20,15.430000000000007,1,0.1300000000000523,1,19.650000000000034,1,-2.0,2,8.302500000000023
458,1098,52836,36.18,98.06,2019,10,20,6.9500000000000455,1,-7.0,2,15.29000000000002,1,-4.0,2,2.8100000000000165
584,732,52908,35.13,93.05,2019,10,20,5.0,2,-7.509999999999991,1,2.0,2,-7.669999999999959,1,-2.0449999999999875
949,165,55248,32.09,84.25,2019,10,20,12.0,2,-9.409999999999968,1,23.0,2,-5.149999999999977,1,5.110000000000014
1045,1038,55299,31.29,92.04,2019,10,20,5.605075480171394,3,-5.0,2,9.159796856301753,3,1.0,2,2.6912180841182867
1179,18,55437,30.17,81.15,2019,10,20,20.0,2,-11.809999999999945,1,18.0,2,-8.569999999999993,1,4.405000000000015
1165,1035,55493,30.29,91.06,2019,10,20,0.02666802305313354,3,-6.0,2,9.0,2,-15.774609838674913,3,-3.1869854539054447
704,764,56004,34.13,92.26,2019,10,20,9.0,2,-10.0,2,12.0,2,-8.0,2,0.75
710,1090,56021,34.08,95.49,2019,10,20,-4.0,2,-12.0,2,2.1100000000000136,1,-8.0,2,-5.472499999999997
185,358,52602,38.45,93.2,2019,10,21,15.79000000000002,1,-4.449999999999989,1,12.730000000000018,1,-2.329999999999984,1,5.4350000000000165
422,612,52707,36.48,93.41,2019,10,21,12.170000000000016,1,-13.789999999999964,1,21.670000000000016,1,-6.25,1,3.450000000000017
449,749,52818,36.25,94.55,2019,10,21,17.090000000000032,1,-4.0,2,11.970000000000027,1,-3.589999999999975,1,5.367500000000021
448,914,52825,36.26,96.26,2019,10,21,22.190000000000055,1,-3.349999999999966,1,17.350000000000023,1,0.7500000000000568,1,9.235000000000042
458,1098,52836,36.18,98.06,2019,10,21,0.8500000000000227,1,-6.309999999999945,1,13.0,2,-4.609999999999957,1,0.7325000000000301
584,732,52908,35.13,93.05,2019,10,21,5.3700000000000045,1,-10.0,2,2.6900000000000546,1,-10.0,2,-2.984999999999985
949,165,55248,32.09,84.25,2019,10,21,18.250000000000057,1,-9.149999999999977,1,19.77000000000004,1,-7.869999999999948,1,5.250000000000043
1045,1038,55299,31.29,92.04,2019,10,21,13.0,2,-4.309999999999945,1,-1.0,2,-4.1299999999999955,1,0.8900000000000148
1179,18,55437,30.17,81.15,2019,10,21,19.930000000000007,1,-10.129999999999995,1,20.170000000000016,1,-9.149999999999977,1,5.2050000000000125
1165,1035,55493,30.29,91.06,2019,10,21,24.496263215712005,3,-4.769999999999982,1,9.0,2,-2.7899999999999636,1,6.484065803928015
704,764,56004,34.13,92.26,2019,10,21,6.910000000000025,1,-12.229999999999961,1,10.750000000000057,1,-8.949999999999989,1,-0.879999999999967
710,1090,56021,34.08,95.49,2019,10,21,1.4163740508197264,3,-16.809999999999945,1,0.0,2,-9.409999999999968,1,-6.200906487295047
185,358,52602,38.45,93.2,2019,10,22,16.950000000000045,1,-8.70999999999998,1,14.830000000000041,1,-6.5499999999999545,1,4.130000000000038
422,612,52707,36.48,93.41,2019,10,22,17.0,2,-8.569999999999993,1,25.090000000000032,1,-6.009999999999991,1,6.877500000000012
449,749,52818,36.25,94.55,2019,10,22,17.092291819205585,3,-5.529999999999973,1,10.890000000000043,1,-1.92999999999995,1,5.130572954801426
448,914,52825,36.26,96.26,2019,10,22,15.890000000000043,1,-0.029999999999972715,1,21.750000000000057,1,-0.7099999999999795,1,9.225000000000037
458,1098,52836,36.18,98.06,2019,10,22,-5.0,2,-4.189999999999998,1,14.190000000000055,1,-10.389999999999986,1,-1.3474999999999824
584,732,52908,35.13,93.05,2019,10,22,3.3500000000000227,1,-12.269999999999982,1,5.0,2,-12.149999999999977,1,-4.017499999999984
949,165,55248,32.09,84.25,2019,10,22,24.03000000000003,1,-9.029999999999973,1,22.05000000000001,1,-5.75,1,7.825000000000017
1045,1038,55299,31.29,92.04,2019,10,22,11.630000000000052,1,-8.649999999999977,1,7.250000000000057,1,-9.869999999999948,1,0.09000000000004604
1179,18,55437,30.17,81.15,2019,10,22,22.55000000000001,1,-11.689999999999998,1,20.970000000000027,1,-8.409999999999968,1,5.855000000000018
1165,1035,55493,30.29,91.06,2019,10,22,14.930000000000007,1,-5.0,2,10.910000000000025,1,-3.0,2,4.460000000000008
704,764,56004,34.13,92.26,2019,10,22,6.715916702041753,3,-14.029999999999973,1,8.0,2,-11.989999999999952,1,-2.826020824489543
710,1090,56021,34.08,95.49,2019,10,22,4.887855570386876,3,-12.869999999999948,1,-1.0,2,-11.589999999999975,1,-5.143036107403262
185,358,52602,38.45,93.2,2019,10,23,14.0,2,-7.349999999999966,1,12.0,2,-5.769999999999982,1,3.220000000000013
422,612,52707,36.48,93.41,2019,10,23,13.0,2,-11.20999999999998,1,22.0,2,-7.0,2,4.197500000000005
449,749,52818,36.25,94.55,2019,10,23,13.0,2,-8.549999999999955,1,9.0,2,-4.0,2,2.3625000000000114
448,914,52825,36.26,96.26,2019,10,23,15.0,2,-10.25,1,11.150000000000034,1,-2.5499999999999545,1,3.33750000000002
458,1098,52836,36.18,98.06,2019,10,23,19.587570742809554,3,-8.329999999999984,1,1.7700000000000387,1,-6.869999999999948,1,1.5393926857024152
584,732,52908,35.13,93.05,2019,10,23,7.990000000000009,1,-12.0,2,8.010000000000048,1,-11.169999999999959,1,-1.7924999999999756
949,165,55248,32.09,84.25,2019,10,23,21.33000000000004,1,-9.129999999999995,1,17.33000000000004,1,-7.5499999999999545,1,5.495000000000033
1045,1038,55299,31.29,92.04,2019,10,23,9.79000000000002,1,-8.0,2,15.870000000000005,1,-8.0,2,2.4150000000000063
1179,18,55437,30.17,81.15,2019,10,23,19.750000000000057,1,-11.949999999999989,1,10.610000000000014,1,-9.649999999999977,1,2.190000000000026
1165,1035,55493,30.29,91.06,2019,10,23,15.643596638491019,3,-6.0,2,12.53000000000003,1,-3.0,2,4.793399159622762
704,764,56004,34.13,92.26,2019,10,23,9.342910891569513,3,-14.909999999999968,1,4.330000000000041,1,-11.409999999999968,1,-3.1617722771075956
710,1090,56021,34.08,95.49,2019,10,23,8.506825228180539,3,-12.0,2,-3.569999999999993,1,-9.909999999999968,1,-4.243293692954856
185,358,52602,38.45,93.2,2019,10,24,12.0,2,-18.44999999999996,1,10.0,2,-7.0,2,-0.86249999999999
422,612,52707,36.48,93.41,2019,10,24,18.0,2,-8.989999999999952,1,20.0,2,-8.0,2,5.252500000000012
449,749,52818,36.25,94.55,2019,10,24,6.0,2,-10.169999999999959,1,9.0,2,-5.949999999999989,1,-0.2799999999999869
448,914,52825,36.26,96.26,2019,10,24,15.29000000000002,1,-6.0,2,12.0,2,-6.0,2,3.822500000000005
458,1098,52836,36.18,98.06,2019,10,24,14.650797592941537,3,-13.609999999999957,1,3.0,2,-9.0,2,-1.239800601764605
584,732,52908,35.13,93.05,2019,10,24,6.0,2,-13.0,2,4.0,2,-19.349999999999966,1,-5.5874999999999915
949,165,55248,32.09,84.25,2019,10,24,23.930000000000007,1,-9.509999999999991,1,24.630000000000052,1,-5.669999999999959,1,8.345000000000027
1045,1038,55299,31.29,92.04,2019,10,24,15.0,2,-9.049999999999955,1,8.270000000000039,1,-7.569999999999993,1,1.6625000000000227
1179,18,55437,30.17,81.15,2019,10,24,19.690000000000055,1,-12.389999999999986,1,19.970000000000027,1,-9.829999999999984,1,4.360000000000028
1165,1035,55493,30.29,91.06,2019,10,24,12.792619958033718,3,-6.669999999999959,1,11.950000000000045,1,-3.5299999999999727,1,3.635654989508458
704,764,56004,34.13,92.26,2019,10,24,13.33723875282687,3,-13.669999999999959,1,10.170000000000016,1,-10.489999999999952,1,-0.16319031179325627
710,1090,56021,34.08,95.49,2019,10,24,6.654883665015639,3,-12.389999999999986,1,0.0,2,-12.349999999999966,1,-4.521279083746078
185,358,52602,38.45,93.2,2019,10,25,10.690000000000055,1,-9.089999999999975,1,7.3700000000000045,1,-6.669999999999959,1,0.5750000000000313
422,612,52707,36.48,93.41,2019,10,25,15.550000000000011,1,-11.049999999999955,1,18.07000000000005,1,-9.369999999999948,1,3.30000000000004
449,749,52818,36.25,94.55,2019,10,25,10.250000000000057,1,-9.70999999999998,1,10.253316886480228,3,-9.309999999999945,1,0.3708292216200899
448,914,52825,36.26,96.26,2019,10,25,9.170000000000016,1,-5.409999999999968,1,12.0,2,-9.269999999999982,1,1.6225000000000165
458,1098,52836,36.18,98.06,2019,10,25,12.723680964336978,3,-9.529999999999973,1,4.0,2,-10.20999999999998,1,-0.7540797589157435
584,732,52908,35.13,93.05,2019,10,25,4.0,2,-13.669999999999959,1,2.0,2,-12.649999999999977,1,-5.079999999999984
949,165,55248,32.09,84.25,2019,10,25,24.77000000000004,1,-11.46999999999997,1,20.690000000000055,1,-9.849999999999966,1,6.035000000000039
1045,1038,55299,31.29,92.04,2019,10,25,19.710000000000036,1,-9.0,2,17.27000000000004,1,-7.0,2,5.245000000000019
1179,18,55437,30.17,81.15,2019,10,25,17.970000000000027,1,-13.569999999999993,1,17.150000000000034,1,-9.509999999999991,1,3.0100000000000193
1165,1035,55493,30.29,91.06,2019,10,25,12.181804769176324,3,-7.0,2,18.190000000000055,1,-3.0,2,5.092951192294095
704,764,56004,34.13,92.26,2019,10,25,18.64209057228839,3,-13.109999999999957,1,17.690000000000055,1,-10.92999999999995,1,3.073022643072134
710,1090,56021,34.08,95.49,2019,10,25,7.752438765770712,3,-12.0,2,6.510000000000048,1,-10.309999999999945,1,-2.0118903085572963
185,358,52602,38.45,93.2,2019,10,26,11.330000000000041,1,-14.829999999999984,1,8.79000000000002,1,-16.849999999999966,1,-2.889999999999972
422,612,52707,36.48,93.41,2019,10,26,12.950000000000045,1,-11.0,2,16.870000000000005,1,-9.0,2,2.4550000000000125
449,749,52818,36.25,94.55,2019,10,26,14.430000000000007,1,-8.0,2,8.350000000000023,1,-15.909999999999968,1,-0.28249999999998465
448,914,52825,36.26,96.26,2019,10,26,17.27000000000004,1,-5.0,2,12.770000000000039,1,-7.0,2,4.510000000000019
458,1098,52836,36.18,98.06,2019,10,26,10.57000000000005,1,-10.0,2,5.210000000000036,1,-15.529999999999973,1,-2.4374999999999716
584,732,52908,35.13,93.05,2019,10,26,3.1300000000000523,1,-14.0,2,-1.0699999999999932,1,-12.46999999999997,1,-6.102499999999978
949,165,55248,32.09,84.25,2019,10,26,17.690000000000055,1,-11.809999999999945,1,17.650000000000034,1,-7.389999999999986,1,4.035000000000039
1045,1038,55299,31.29,92.04,2019,10,26,20.0,2,-9.769999999999982,1,18.0,2,-7.869999999999948,1,5.090000000000018
1179,18,55437,30.17,81.15,2019,10,26,17.130000000000052,1,-11.369999999999948,1,19.33000000000004,1,-9.129999999999995,1,3.9900000000000375
1165,1035,55493,30.29,91.06,2019,10,26,5.0,2,-7.569999999999993,1,15.0,2,-3.669999999999959,1,2.190000000000012
704,764,56004,34.13,92.26,2019,10,26,-2.2299999999999613,1,-13.269999999999982,1,3.750000000000057,1,-10.069999999999993,1,-5.45499999999997
710,1090,56021,34.08,95.49,2019,10,26,-1.3395788967297477,3,-12.20999999999998,1,4.53000000000003,1,-8.0,2,-4.254894724182424
185,358,52602,38.45,93.2,2019,10,27,9.810000000000002,1,-9.25,1,5.9500000000000455,1,-7.46999999999997,1,-0.23999999999998067
422,612,52707,36.48,93.41,2019,10,27,1.9500000000000455,1,-12.069999999999993,1,18.0,2,-10.25,1,-0.5924999999999869
449,749,52818,36.25,94.55,2019,10,27,15.0,2,-8.569999999999993,1,12.0,2,-7.729999999999961,1,2.6750000000000114
448,914,52825,36.26,96.26,2019,10,27,17.0,2,-5.529999999999973,1,12.710000000000036,1,-4.46999999999997,1,4.927500000000023
458,1098,52836,36.18,98.06,2019,10,27,11.0,2,-9.909999999999968,1,6.0,2,-9.529999999999973,1,-0.6099999999999852
584,732,52908,35.13,93.05,2019,10,27,2.430000000000007,1,-14.92999999999995,1,-1.8099999999999454,1,-16.769999999999982,1,-7.769999999999968
949,165,55248,32.09,84.25,2019,10,27,27.27000000000004,1,-14.169999999999959,1,23.210000000000036,1,-8.569999999999993,1,6.935000000000031
1045,1038,55299,31.29,92.04,2019,10,27,20.0,2,-10.42999999999995,1,20.710000000000036,1,-10.009999999999991,1,5.067500000000024
1179,18,55437,30.17,81.15,2019,10,27,20.690000000000055,1,-11.20999999999998,1,19.250000000000057,1,-8.669999999999959,1,5.015000000000043
1165,1035,55493,30.29,91.06,2019,10,27,9.430000000000007,1,-6.449999999999989,1,15.250000000000057,1,-6.349999999999966,1,2.9700000000000273
704,764,56004,34.13,92.26,2019,10,27,11.810000000000002,1,-15.869999999999948,1,10.0,2,-12.0,2,-1.5149999999999864
710,1090,56021,34.08,95.49,2019,10,27,1.0618493426338205,3,-17.42999999999998,1,4.0,2,-16.06185222485361,3,-7.107500720554942
185,358,52602,38.45,93.2,2019,10,28,9.090000000000032,1,-12.829999999999984,1,6.930000000000007,1,-7.169999999999959,1,-0.9949999999999761
422,612,52707,36.48,93.41,2019,10,28,21.810000000000002,1,-8.729999999999961,1,19.670000000000016,1,-8.549999999999955,1,6.050000000000026
449,749,52818,36.25,94.55,2019,10,28,16.970000000000027,1,-6.089999999999975,1,15.970000000000027,1,-7.369999999999948,1,4.870000000000033
448,914,52825,36.26,96.26,2019,10,28,18.690000000000055,1,-17.719214526776035,3,13.650000000000034,1,-5.329999999999984,1,2.3226963683060173
458,1098,52836,36.18,98.06,2019,10,28,12.430000000000007,1,-9.689999999999998,1,8.610000000000014,1,-7.309999999999945,1,1.0100000000000193
584,732,52908,35.13,93.05,2019,10,28,6.850000000000023,1,-12.649999999999977,1,7.010000000000048,1,-11.20999999999998,1,-2.4999999999999716
949,165,55248,32.09,84.25,2019,10,28,19.890000000000043,1,-11.629999999999995,1,24.250000000000057,1,-10.729999999999961,1,5.445000000000036
1045,1038,55299,31.29,92.04,2019,10,28,20.710000000000036,1,-7.949999999999989,1,22.27000000000004,1,-10.42999999999995,1,6.150000000000034
1179,18,55437,30.17,81.15,2019,10,28,21.090000000000032,1,-10.689999999999998,1,21.090000000000032,1,-7.409999999999968,1,6.020000000000024
1165,1035,55493,30.29,91.06,2019,10,28,13.810000000000002,1,-8.669999999999959,1,9.910000000000025,1,-6.729999999999961,1,2.0800000000000267
704,764,56004,34.13,92.26,2019,10,28,12.190000000000055,1,-14.149999999999977,1,14.470000000000027,1,-13.25,1,-0.18499999999997385
710,1090,56021,34.08,95.49,2019,10,28,7.4500000000000455,1,-15.849999999999966,1,4.7900000000000205,1,-19.310459463520914,3,-5.7301148658802035
185,358,52602,38.45,93.2,2019,10,29,8.0,2,-11.92999999999995,1,9.950000000000045,1,-10.25,1,-1.0574999999999761
422,612,52707,36.48,93.41,2019,10,29,20.0,2,-8.92999999999995,1,22.310000000000002,1,-11.949999999999989,1,5.357500000000016
449,749,52818,36.25,94.55,2019,10,29,13.890000000000043,1,-5.449999999999989,1,19.77000000000004,1,-7.0,2,5.302500000000023
448,914,52825,36.26,96.26,2019,10,29,19.430000000000007,1,-5.0,2,12.0,2,-5.889999999999986,1,5.135000000000005
458,1098,52836,36.18,98.06,2019,10,29,9.0,2,-10.0,2,10.428563231532522,3,-9.849999999999966,1,-0.10535919211686107
584,732,52908,35.13,93.05,2019,10,29,6.0,2,-14.0,2,4.3700000000000045,1,-12.809999999999945,1,-4.109999999999985
949,165,55248,32.09,84.25,2019,10,29,25.690000000000055,1,-14.549999999999955,1,25.210000000000036,1,-10.629999999999995,1,6.430000000000035
1045,1038,55299,31.29,92.04,2019,10,29,21.150000000000034,1,-5.0,2,18.03000000000003,1,-15.0,2,4.795000000000016
1179,18,55437,30.17,81.15,2019,10,29,20.79000000000002,1,-10.0,2,19.510000000000048,1,-7.0,2,5.825000000000017
1165,1035,55493,30.29,91.06,2019,10,29,4.110000000000014,1,-6.7099999999999795,1,17.77000000000004,1,-9.369999999999948,1,1.4500000000000313
704,764,56004,34.13,92.26,2019,10,29,17.33000000000004,1,-15.0,2,13.650000000000034,1,-17.549999999999983,1,-0.392499999999977
710,1090,56021,34.08,95.49,2019,10,29,8.0,2,-10.20999999999998,1,5.910000000000025,1,-13.0,2,-2.3249999999999886
185,358,52602,38.45,93.2,2019,10,30,7.650000000000034,1,-10.0,2,6.930000000000007,1,-5.649999999999977,1,-0.2674999999999841
422,612,52707,36.48,93.41,2019,10,30,21.0,2,-10.0,2,19.0,2,-8.609999999999957,1,5.347500000000011
449,749,52818,36.25,94.55,2019,10,30,14.0,2,-7.829999999999984,1,6.090000000000032,1,-6.769999999999982,1,1.3725000000000165
448,914,52825,36.26,96.26,2019,10,30,18.0,2,-6.0,2,11.010000000000048,1,-2.769999999999982,1,5.0600000000000165
458,1098,52836,36.18,98.06,2019,10,30,5.970000000000027,1,-10.0,2,2.6488276375824285,3,-12.129999999999995,1,-3.377793090604385
584,732,52908,35.13,93.05,2019,10,30,6.0,2,-15.169999999999959,1,5.0,2,-14.069999999999993,1,-4.559999999999988
949,165,55248,32.09,84.25,2019,10,30,23.730000000000018,1,-11.0,2,20.630000000000052,1,-9.0,2,6.090000000000018
1045,1038,55299,31.29,92.04,2019,10,30,21.0,2,-9.0,2,21.850000000000023,1,-20.089999999999975,1,3.440000000000012
1179,18,55437,30.17,81.15,2019,10,30,19.0,2,-10.849999999999966,1,19.0,2,-7.229999999999961,1,4.980000000000018
1165,1035,55493,30.29,91.06,2019,10,30,5.0,2,-10.0,2,25.0,2,-7.0,2,3.25
704,764,56004,34.13,92.26,2019,10,30,9.590000000000032,1,-15.949999999999989,1,11.0,2,-13.46999999999997,1,-2.207499999999982
710,1090,56021,34.08,95.49,2019,10,30,8.0,2,-12.609999999999957,1,4.0,2,-14.849999999999966,1,-3.8649999999999807
185,358,52602,38.45,93.2,2019,10,31,10.950000000000045,1,-9.629999999999995,1,9.430000000000007,1,-7.5499999999999545,1,0.8000000000000256
422,612,52707,36.48,93.41,2019,10,31,20.810000000000002,1,-12.289999999999964,1,16.810000000000002,1,-10.109999999999957,1,3.805000000000021
449,749,52818,36.25,94.55,2019,10,31,12.210000000000036,1,-8.449999999999989,1,1.8100000000000023,1,-6.849999999999966,1,-0.31999999999997897
448,914,52825,36.26,96.26,2019,10,31,18.0,2,-5.569999999999993,1,13.0,2,-5.649999999999977,1,4.945000000000007
458,1098,52836,36.18,98.06,2019,10,31,4.0,2,-11.809999999999945,1,3.38807525897667,3,-10.0,2,-3.605481185255819
584,732,52908,35.13,93.05,2019,10,31,6.830000000000041,1,-19.309999999999974,1,4.810000000000002,1,-17.00999999999999,1,-6.16999999999998
949,165,55248,32.09,84.25,2019,10,31,16.0,2,-7.269999999999982,1,16.430000000000007,1,-7.25,1,4.477500000000006
1045,1038,55299,31.29,92.04,2019,10,31,18.0,2,-18.529506002019602,3,25.0,2,-14.0,2,2.6176234994950995
1179,18,55437,30.17,81.15,2019,10,31,18.49000000000001,1,-10.869999999999948,1,18.930000000000007,1,-8.229999999999961,1,4.580000000000027
1165,1035,55493,30.29,91.06,2019,10,31,4.730000000000018,1,-14.989999999999952,1,11.31560507586397,3,-6.909999999999968,1,-1.4635987310339829
704,764,56004,34.13,92.26,2019,10,31,12.630000000000052,1,-20.529999999999973,1,8.850000000000023,1,-15.569999999999993,1,-3.6549999999999727
710,1090,56021,34.08,95.49,2019,10,31,9.670000000000016,1,-14.0,2,2.170000000000016,1,-16.129999999999995,1,-4.572499999999991
